date,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
197603,3.11,1.97,2.87,3.41,2.72,2.06,2.46,1.22,2.19,3.35
197604,-2.49,-1.45,0.32,-0.69,1.16,-0.51,-0.04,-1.16,-1.95,-1.11
197605,-1.55,-0.44,1.17,-1.92,-0.84,-1.41,-2.8,-1.98,-1.63,-1.89
197606,5.21,2.82,4.51,3.54,5.35,6.85,5.31,6.09,4.3,4.05
197607,-1.46,-1.96,0.28,-0.07,0.83,-0.53,0.63,-0.39,1.28,1.72
197608,-0.16,-1.61,0.06,0.34,2.46,-0.24,-0.71,-1.21,0.16,-2.15
197609,1.56,2.21,4.03,3.31,2.78,3.65,2.42,4.38,1.43,0.25
197610,-2.94,-1.53,-2.31,-1.84,-0.35,-1.7,-1.84,-2.82,-2.09,-4.21
197611,-1.67,1.24,0.36,2.59,2.72,1.61,3.34,1.42,4.2,3.73
197612,3.62,6.11,7.17,8.13,5.74,7.19,8.1,9.36,8.49,9.95
197701,-7.92,-5.01,-2.52,-2.64,-1.22,-0.26,-0.07,-0.03,1.79,2.67
197702,-1.59,-1.36,-2.81,-2.55,-0.66,-1.73,-1.7,-0.92,-0.95,-2.06
197703,-1.51,-1.53,-1.64,-0.05,-1.1,-0.19,0.22,-0.58,2.08,0.33
197704,-2.95,0.56,1.77,2.24,1.93,0.98,2.83,3.85,4.22,2.34
197705,-2.29,-1.66,-0.61,-0.97,1.2,-0.6,-1.28,-0.52,-1.15,-0.6
197706,6.95,4.55,4.46,4.62,2.72,5.46,4.57,5.62,5.21,6.4
197707,-0.87,-1.47,-2.5,-2.37,-0.75,-0.78,0.7,-1.7,-2.12,-2.52
197708,1.73,-0.31,-1.99,-3.41,-2.29,-2.49,-4.51,-2.21,-2.39,-3.48
197709,-1.1,0.58,-0.84,0.13,0.75,2.49,1.04,-0.41,0.19,-0.55
197710,-4.06,-4.8,-4.06,-3.34,-4.17,-4.39,-2.57,-2.16,-2.54,-4.04
197711,3.88,4.78,4.68,4.33,5.61,3.19,4.04,4.6,6.16,8.82
197712,1.03,-0.84,0.77,1.42,0.58,1.54,-0.11,1.49,1.27,0.84
197801,-5.79,-6.71,-7.04,-6.42,-5.48,-4.68,-4.65,-3.64,-2.45,-0.24
197802,-3.13,-1.46,-1.1,-0.64,0.8,2.27,0.07,-0.32,-0.61,-0.32
197803,1.06,3.51,4.69,4.24,4.46,3.51,3.68,3.87,5.76,6.61
197804,12.07,10.21,9.46,7.29,7.6,3.9,4.51,6.89,7.02,6.89
197805,2.54,1.66,2.8,2.28,1.6,1.08,1.73,2.15,3.7,5.77
197806,-0.49,-2.21,-2.34,-2.15,-1.39,-1.01,-0.1,-1.72,0.5,-1.04
197807,7.47,6.93,5.68,4.46,5.43,3.15,3.99,5.52,4.91,8.49
197808,4.1,3.58,4.36,5,4.86,4.72,4.74,3.06,3.99,4.66
197809,-3.46,-2.56,-0.32,-0.22,1.32,1.31,0.61,-0.22,0.12,-0.7
197810,-10.14,-12.52,-12.1,-11.68,-10.26,-8.08,-11.74,-10.73,-14.16,-18.65
197811,3.64,3.1,3.68,2.8,4.13,3.43,3.23,3.35,3.46,3.14
197812,4.93,0.34,1.77,1.07,1.21,0.12,1.36,-0.13,0.76,-0.15
197901,2.47,4.77,5.28,5.85,4.93,4.74,6.68,6.37,6.92,11.3
197902,-3.91,-4.19,-2.55,-2.59,-3.32,-1.63,-1.86,-2.41,-2.52,-3.32
197903,5.54,6.87,7.22,6.83,7.25,3.89,6.77,7.02,7.43,10.36
197904,0.27,0.74,-0.01,1.82,0.9,-0.32,1.71,1.41,1.54,0.6
197905,-1.97,-2.21,-1.42,-0.83,-1.6,-1.07,-1.44,-0.38,-1.26,-1.25
197906,2.01,4.57,4.77,5.91,6.35,4.11,6.61,6.48,4.14,6.84
197907,-0.76,1.95,2.1,2.27,2.17,1.85,1.58,2.3,3.1,4.17
197908,6.65,7.43,7.24,7.17,5.62,4.3,6.15,4.76,6.61,6.42
197909,-1.58,-0.57,0.75,0.35,1.3,0.74,0.34,-1.07,-0.63,-0.69
197910,-6.85,-6.92,-7.28,-5.37,-6.69,-6.52,-8.13,-8.26,-7.9,-11.68
197911,7.18,6.26,7.63,6.69,4.17,5.88,7.74,5.91,4.82,2.17
197912,2.41,4.18,4.71,2.98,0.64,0.89,2.44,0.79,2.85,5.67
198001,3.13,6.94,6.91,7.9,8,4.31,6.3,5.99,7.24,12.92
198002,-3.35,-3.89,-0.75,1.56,2.9,1.55,-0.65,-0.77,0.47,-0.42
198003,-9.15,-9.28,-12.89,-11.77,-12.43,-9.59,-11.9,-11.79,-13.61,-17.98
198004,3.51,4.25,4.55,3.93,4.41,7.2,7.81,8.3,6.18,1.96
198005,5.75,5.77,6.44,5.04,6.72,5.45,5.21,5.57,8.25,6.65
198006,2.89,3.63,3.85,5.05,3.66,1.61,5.36,3.44,1.99,2.75
198007,12.19,10.73,6.31,7.32,3.94,5.9,5.97,1.8,3.47,8.33
198008,4.34,2.59,1.44,2.56,0.99,3.21,0.77,2.89,0.55,1.59
198009,3.99,4.04,4.86,6.04,4.53,1.25,0.43,-1.54,0.91,-0.25
198010,3.24,-0.52,3.48,4.28,4.35,3.19,-1.3,-0.98,0.38,1.27
198011,12.19,10.58,12.15,15.45,17.57,11.39,2.75,6.02,3.64,1.68
198012,-1.24,-2,-4.57,-6.2,-5.16,-4.04,-1.07,-1.07,-0.34,-1
198101,-7.04,-4.02,-5.46,-7.44,-6.39,-2.85,-0.56,1.28,2.25,2.45
198102,1.5,3.7,2.44,1.45,1.35,-0.56,3.47,1.65,0.56,2.32
198103,4.78,4.93,3.06,5.69,1.52,3.11,6.77,3.81,5.56,10.28
198104,-0.58,-2.33,-2.29,-3.65,-3.33,0.9,1.39,2.58,0.57,0.08
198105,3.43,1.01,-0.94,-0.96,-1.23,0.29,2.13,3.53,2.09,2.37
198106,-6.22,-2.91,-0.6,2.4,1.7,3.39,0.3,0.26,0.81,-0.44
198107,0.62,1.23,0.64,3.01,-2.4,-1.77,-2.53,-1.92,0.01,-2.29
198108,-9.1,-5.09,-7.64,-5.46,-5.9,-4.6,-5.96,-4.51,-0.73,-4.48
198109,-8.59,-6.73,-5.07,-7.71,-6.74,-5.16,-3.52,-2.35,-0.35,-4.95
198110,11.38,6.45,7.63,7.15,3.24,4.98,1.53,4.66,5.02,3.64
198111,0.52,5.36,5.21,5.5,4.65,4.83,5.32,4.19,3.74,5.44
198112,-3.7,-2.11,-3.4,-2.6,-3.03,-2.98,-1.12,-2.94,-1.74,-2.58
198201,-3.66,-0.83,-2.44,-5.53,-3.42,-2.49,-2.5,-0.51,1.34,-1.16
198202,-9.21,-5.87,-7.42,-5.83,-2.82,-2.64,-1.49,-0.88,-3.05,-0.13
198203,-3.71,-2.92,1.08,-1.07,-1.69,0.01,1.31,1.99,1.83,1.65
198204,6.2,6.8,4.24,4.45,3.23,3.67,3.83,3.76,1.49,4.35
198205,-4.86,-3.38,-2.17,-2.07,-1.84,-2.93,-2.56,-3.24,-1.26,-2.37
198206,-4.32,-2.5,-1.14,-1.52,-0.64,-0.91,-1.95,-1.23,-2.41,-0.55
198207,-1.91,1.15,-1.98,-4.88,-3.42,-3.84,-3.03,-1.46,-1.73,-2.02
198208,11.27,10.39,10.12,13.53,11.19,13.08,12.74,13.35,11.95,11.24
198209,1.57,2.56,1.94,2.96,3.16,2.3,1.27,0.32,1.23,0.85
198210,15.25,11.05,13.35,10.3,9.92,12.44,12.87,10.52,7.36,12.85
198211,9,6.6,6.72,3.14,3.12,2.92,3.13,4.38,3.71,7.53
198212,-0.3,3.93,-0.36,1.11,1.73,0.64,1.15,-0.23,3.88,4.35
198301,4.96,2.86,3.47,3.75,2.66,5.1,2.99,7.51,2.89,4.07
198302,3.45,3.12,4.93,2.66,3.18,4.46,1.8,2.05,3.29,5.35
198303,2.06,3.25,2.17,4.52,5.45,3.7,5.23,3.28,3.04,4.88
198304,5.62,7.38,4.9,8.18,8.1,8.82,10.1,7.24,5.63,9.85
198305,3.07,0.28,-0.53,1.65,-0.32,2.94,-0.48,-0.41,2.52,1.52
198306,5.76,5.9,4.06,6.93,4.61,1.74,2.1,0.54,0.24,4.2
198307,-5.2,-4.96,-5.89,-3.61,-2.73,-2.45,-0.84,0.17,-1.98,0.04
198308,-2.68,-0.58,-1.83,-0.76,-0.76,0.18,2.68,3.7,4.63,6.21
198309,2.31,2.77,1.26,3.12,2.49,2.01,-0.67,1.19,1.8,0.1
198310,-6.05,-2.27,-3.75,-2.29,0.49,-2.95,-1.44,0.06,-1.05,-0.73
198311,1.91,4.07,4.19,1.87,2.5,4.44,2.09,2.88,1.9,1.54
198312,-1.17,-1.53,-0.2,-0.29,-1.76,-2.29,0.21,-1.98,0.53,0.01
198401,-6.87,-4.65,-2.55,-0.16,-1.95,3.05,1.32,1.06,5.26,4.31
198402,-5.37,-3.69,-6.15,-6.04,-4.5,-4.71,-2.57,-2.8,-2.67,2.85
198403,0.77,2.01,1.71,3.11,0.72,0.6,2.1,1.38,-0.5,1.68
198404,0.4,0.67,-0.66,0.32,1.15,0.4,-1.1,2.19,1.66,0.04
198405,-5.36,-4.88,-4.37,-3.02,-6.27,-5.4,-3.39,-5.07,-6.24,-5.81
198406,3.77,4.49,5.54,4.4,2.31,1.47,-0.84,0.32,5.82,-1.13
198407,-1.18,-2.26,-2.71,-2.72,-1.66,-0.28,-3.99,-3.04,-2.43,-1.23
198408,12.77,10.6,10.91,11.26,10.72,10.64,11.91,10.73,12.25,10.49
198409,-3.44,-1.98,-1.11,-1.19,-0.56,0.58,0.52,2.7,3.15,3.87
198410,-0.72,0.67,1.42,1.56,0.2,1.71,-1.31,-0.09,-1.86,1.32
198411,-4.19,-1.82,-0.81,-1.13,-1.73,-1.04,-0.93,0.15,1.17,1.97
198412,2.52,2.96,2.08,2.61,1.57,3,2.72,2.95,1.01,2.87
198501,12.8,8.91,10.36,8.8,8.51,7.98,8.45,6.79,5.2,5.48
198502,0.9,1.58,3.01,1.11,1.82,1.85,2.65,2.31,2.88,0.89
198503,-3.49,-0.55,0.46,-0.98,0.72,-1.49,-0.48,2.04,2,2.52
198504,-2.21,-1.01,-2.43,-2.19,0.09,-1.49,1.6,1.25,2.54,2.1
198505,5.01,6.44,5.85,7.49,8.78,6.38,4.49,5.51,4.9,4.27
198506,0.5,1.84,2.96,1.94,1.48,2.09,2.24,0.53,2.01,2.88
198507,0.9,0.44,0.25,0.78,-0.32,-0.38,-1.5,-0.93,-2.33,0.62
198508,-1.84,-1.89,-0.79,0.46,0.17,-0.35,-0.36,1.08,0.85,0.09
198509,-4.39,-4.83,-3.73,-2.91,-2.46,-3.12,-3.15,-4.83,-4.04,-4.25
198510,3.64,4.09,4,4.85,4.56,4.6,6.12,4.52,6.1,4.75
198511,9.12,9.7,7.25,8.28,7.75,7.34,4.41,4.7,5.56,3.96
198512,6.01,6.1,4.34,3.73,5.52,2.99,2.94,4.12,5.09,3
198601,0.18,1.56,1.67,1.08,0.03,3.21,-1.23,1.02,1.57,2.72
198602,6.35,8.97,9.19,9.9,7.02,9.03,7.02,6.5,6.62,7.84
198603,5.24,6.1,6.92,6.44,5.29,6.03,5.43,3.86,5.52,3.14
198604,2.32,-0.73,0.34,-0.84,-0.3,-2.76,-1.42,-3.21,-2.32,-3.77
198605,4.94,5.66,4.74,5.97,4.35,4.33,6.8,4.51,6.12,3.05
198606,1.61,2.04,0.78,2.02,1.16,0.98,0.63,2.14,4.25,-0.51
198607,-8.62,-7.24,-7.04,-6.51,-5.98,-6.08,-4.4,-2,-1.89,-5.97
198608,2.72,5.41,5.14,6.84,4.97,7.39,11.61,7.27,9.24,11.1
198609,-10.82,-9.04,-9.84,-8.28,-7.81,-5.92,-6.33,-8.42,-8.56,-2.28
198610,7.25,3.42,6.57,5.52,6.32,4.01,4.28,4.98,6,4.12
198611,1.01,2.76,1.21,1.86,2.5,1.01,1.72,1.46,1.8,0.74
198612,-2.86,-1.95,-3.15,-1.63,-3.99,-3.76,-2.56,-2.9,-3.71,-1.31
198701,13.39,13.37,14.89,15.02,11.05,10.64,14.41,9.31,12.4,10.41
198702,8.81,7.98,5.78,7.54,2.2,6.64,0.86,0.91,0.33,0.08
198703,1.03,1.78,2.15,2.28,1.32,0.36,4.41,0.73,1.69,6.8
198704,-3.54,-0.52,-2.22,-0.89,-2.97,-1.93,0.39,-3.19,-0.35,-1.84
198705,1.08,2.04,0.07,-0.77,0.3,-0.69,0.3,0.86,-0.01,1.59
198706,4.3,4.1,4.62,4.31,6.55,4.04,5.37,4.17,4.4,5.44
198707,4.94,5.33,5.28,1.82,7.13,3.68,2.35,3.99,2.9,5.49
198708,3.74,5.29,4.39,5.09,4.04,3.01,4.58,3.81,3.33,0.85
198709,-3.88,-0.62,-1.12,-5.28,-0.47,-0.88,-1.35,-2.86,-2.58,-1.64
198710,-22.72,-24.8,-25.72,-23.59,-23.5,-23.08,-15.8,-18.45,-19.35,-23.93
198711,-9.57,-8.29,-7.44,-7.39,-8.7,-5.24,-7.97,-4.16,-8.49,-2.25
198712,8.79,9.4,9.48,6.99,8.03,7.89,4.02,2.8,5.97,5.45
198801,1.9,2.24,2.1,2.78,7.07,3.09,8.59,7.36,9.94,5.07
198802,5.26,5.85,6.29,6.96,5.82,5.15,2.63,3.63,2.55,6.17
198803,-2.15,-3.86,-0.54,-3.66,-2.59,-1.12,-2.04,-3.33,0.27,0.54
198804,-1.23,0.32,-0.24,2.38,0.68,2.64,2.41,0.41,2.6,1.46
198805,-0.42,-0.45,-0.01,-0.37,0.08,-1.11,2.16,1.56,2.05,1.8
198806,4.72,5.28,5.35,8.63,5.87,5.84,3.33,4.02,2.93,6.55
198807,-1.44,-1.68,-1.96,-1.31,0.81,-0.31,-0.01,-0.15,0.68,0.37
198808,-2.75,-3.41,-2.87,-5.91,-2.14,-1.69,-1.34,-0.77,-1.89,-1.91
198809,4.92,5.53,3.44,4.83,0.94,4.14,3.75,3.04,3.81,3.98
198810,-0.12,1.94,5.17,2.76,0.56,1.87,1.53,2.13,2.09,4.62
198811,-2.14,-1.98,-1.34,-1.95,-1.94,-2.86,-0.85,-0.83,-0.96,0.01
198812,3.04,2.76,2.9,2.15,2.49,1.45,0.87,1.43,1.02,0.38
198901,6.5,7.57,6.04,6.86,6.31,5.71,6.46,5.69,7.51,8.04
198902,-1.62,-3.12,-1.07,-2.45,-2.3,-1.04,-1.02,-0.89,-1.19,-0.97
198903,2.82,2,2.84,-0.75,3.45,3.47,1.34,3.66,1.75,2.21
198904,5.98,5.96,5.54,4.91,2.66,6.53,4.98,3.93,4.32,3.74
198905,5.03,4.33,5.02,1.89,4.03,4.18,4.69,3.92,4.07,3.83
198906,-1.92,-0.23,-1.38,-0.22,-0.32,-1.37,0.49,-0.81,-0.09,3.17
198907,10.39,9.41,10.16,6.98,5.41,7.06,7.87,5.64,6.18,5.53
198908,0.35,1.74,1.99,3.23,2.72,3.48,1.97,2.9,2.63,1.92
198909,2.19,-0.54,-0.35,-2.16,0.07,-1.01,0.48,0.22,-0.08,-0.67
198910,-0.98,-1.26,-3.29,-4.73,-3.51,-4.58,-3.5,-3.34,-1.06,-3.7
198911,2.22,1.19,3.02,1.15,2.53,1.33,1.46,0.68,1.07,0.63
198912,0.77,1.14,2.78,-1.45,3.34,3.19,3.65,4.05,0.58,1.7
199001,-7.92,-7.55,-7.51,-4.27,-6.5,-7.9,-7.58,-7.52,-6.39,-7.68
199002,0.32,1.1,0.62,3.86,2.37,2.21,0.56,2.64,2.94,1.24
199003,4.51,3.51,4.32,3.01,0.3,1.52,1.5,0.68,1.57,-0.85
199004,-0.17,-1.2,-2.17,-1.44,-3.18,-4.99,-4.33,-4.3,-3.99,-5.99
199005,13.02,8.45,9.37,11.57,8.05,7.49,5.87,6.84,8.59,5.32
199006,2.7,2.54,-1.63,-1.8,-1.38,-2.65,-2.84,-2.9,-0.42,0.26
199007,-1.16,-2.26,-1.52,-1.6,2.26,-1.05,-2.92,-1.11,-2.15,-3.37
199008,-8.94,-10.3,-11.95,-9.36,-7.5,-7.81,-9.4,-9.49,-9.91,-11.79
199009,-6.36,-4.57,-7.01,-4.14,-3.03,-3.03,-8.19,-5.37,-6.34,-9.68
199010,0.86,0.05,-1.97,-3.01,-0.52,-3.94,-2.29,0.85,0.07,-3.08
199011,8,5.43,8.55,6.73,6.15,6.92,8.01,5.67,5.44,3.5
199012,3.58,3.4,4.5,3,2.35,1.74,3.28,2.56,2.59,0.07
199101,5.33,7.24,8.07,3.26,1.25,5.42,6.94,4.66,3.94,6.79
199102,8.12,9.06,7.09,8.66,5.8,6.36,7.2,7.1,7.59,9.37
199103,5.36,4.13,2.5,2.39,2.61,-1.13,2.02,4.22,3.34,1.64
199104,0.04,-0.82,-0.35,0.56,1.37,-0.26,1.94,1.07,0.52,-0.64
199105,4.54,3.72,5.76,3.48,2.08,3.31,4.29,3.81,3.66,9.13
199106,-4.51,-4.6,-5.96,-4.61,-3.19,-4.95,-4.57,-3.31,-3.69,-4.71
199107,7.37,3.59,2.7,3.54,4.72,3.37,4.92,4.45,3.49,2.81
199108,4.38,3.35,1.38,0.88,1.98,3.98,2.61,1.75,4.53,1.05
199109,-1.81,-1.34,-2.95,0.35,-1.35,0.18,1.67,-1.32,-1.5,-3.25
199110,2.28,0.41,1.21,0.78,1.67,2.15,4.26,1.33,3.1,1.27
199111,-0.14,-5.1,-6.19,-4.7,-5.01,-4.6,-2.65,-4.56,-6.57,-7.26
199112,15.69,12.58,11.79,6.75,8.39,7.97,8.04,6.73,11.73,10.11
199201,-2.97,0.51,-0.09,-1.44,-0.76,0.22,0.66,2.63,5.48,12.93
199202,-0.29,1.15,1.43,-0.63,1.85,2.86,1.66,5.7,5.7,11.83
199203,-3.45,-3.6,-1.41,-2.1,0.24,-1.64,-0.97,-1.14,-1.91,0.47
199204,-1.56,0.61,2.17,5.63,3.81,2.88,2.59,1.83,2.55,6.69
199205,1.07,0.57,0.3,0.44,-0.38,1.75,0.58,0.19,1.62,0.93
199206,-3.48,-2.58,-1.17,-0.56,-2.58,-1.62,-1.26,0.07,-1.02,1.35
199207,5.06,4.18,2.26,5.72,4.78,4.14,3.49,3.74,3.34,-0.97
199208,-1.14,-0.96,-2.44,-3.59,-0.97,-0.93,-3.41,-2.24,-3.96,-9.17
199209,0.15,2.66,4.09,2.21,0.53,1.99,-0.75,1.93,1.67,-0.49
199210,2.29,3.65,2.17,0.98,-0.82,-1.09,-1.57,0.62,1.73,1.06
199211,4.34,5.79,5.77,4.7,2.15,1.27,3.89,2.72,5.6,8.37
199212,-0.59,1.13,3.85,2.25,3.42,2.9,-0.24,3.57,3.59,3.91
199301,-2.77,0.48,1.91,0.8,1.23,1.94,3.25,3.33,5.47,9.83
199302,-4.47,-2.46,0.92,2.46,3.8,4.37,4.32,3.42,3.11,1.16
199303,0.73,2.31,3.48,3.89,3.08,3.88,1.1,2.03,2.23,5.06
199304,-6,-4.71,-2.99,-1.6,-0.3,-1.27,-1.17,-2.17,-1.75,0.96
199305,4.47,3.22,4.64,4.46,1.51,1.93,2.25,0.96,1.87,0.64
199306,-1.89,-1.77,1.75,-0.25,1.01,2.71,1.04,2.29,3.32,4.2
199307,-3.7,-1.88,0.42,0.36,0.74,1.53,2.14,2.85,-1.11,2.81
199308,3.59,4.7,2.54,3.31,4.14,4.31,4.64,3.58,5.18,0.9
199309,0.18,-0.39,-1.1,0.55,-0.33,1.29,1.64,0.52,-1.89,-0.75
199310,3.91,3.84,0.9,0.04,0.6,-1.07,-0.11,-1.07,2.18,5.24
199311,0.63,-0.14,-2.32,-1.61,-2.59,-3.24,-3.06,-3.65,0.67,-0.16
199312,0.23,2.05,2.92,3.69,1.21,2.45,1.41,1.96,2.6,3.12
199401,0.55,3.03,3.07,4.28,4.66,3.78,4.31,1.02,4.65,6.23
199402,-1.4,-1.85,-1.45,-0.57,-2.58,-2.74,-4.36,-3.99,-3.85,-4.01
199403,-5.13,-5.15,-4.07,-4.48,-3.53,-3.04,-4.63,-3.85,-2.78,-5.69
199404,0.33,1.21,-0.96,0.65,2.24,3.1,1.47,1.17,1.76,1.97
199405,0.67,0.27,2.67,1.66,1.77,0.47,1.74,-1.72,1.71,-1.23
199406,-3.47,-2.89,-3.21,-2.71,-2.25,-1.39,-2.02,-1.28,-3.97,-2.17
199407,2.17,3.02,3.92,2.2,2.21,5.56,3.59,3.51,3.68,1.88
199408,7.15,6.25,3.43,3.38,2.62,1.72,3.98,3.63,3.14,3.67
199409,-0.03,-0.73,-3.17,-3.17,-3.37,-1.88,-2.84,-2.78,-4.66,-2.17
199410,3.07,2.24,0.07,2.52,1.22,3.89,0.06,2.18,-1.4,0.02
199411,-1.82,-3.07,-5.33,-3.77,-4.29,-2.26,-4.17,-5.23,-4.62,-3.98
199412,0.06,1.69,3.21,1.01,0.88,0.71,2.02,1.46,2.14,1.31
199501,1.67,2.53,1.09,3.85,2.82,3.5,2.6,1.52,1.07,2.16
199502,3.37,3.78,5.77,3.65,3.63,2.69,3.08,5.13,5.9,5.34
199503,3.11,2.82,2.96,3.18,2.71,2.14,1.1,2.9,1.65,1.42
199504,1.46,2.8,1.48,2.94,4.06,1.97,2,4.1,3.61,5.67
199505,2.9,3.83,3.42,1.72,3.13,4.73,4.83,4.18,4.83,5.19
199506,5.54,3.87,1.82,2.72,1.42,0.76,1.89,2.98,1.96,3.55
199507,4.73,3.48,4.54,3.31,3.91,4.49,4.11,4.06,4.3,2.85
199508,0.01,0.41,-0.07,2.32,0.02,1.1,1.38,2.67,4.37,3.56
199509,4.26,6.58,1.53,5.03,1.9,2.51,4.11,4.72,2.57,2.51
199510,0.26,-1.18,0.94,-1.88,-0.95,0.09,-2.89,-2.5,-3.39,-3.89
199511,4.54,4.7,1.41,4.12,4.46,3.68,6.63,5.43,5.41,4.41
199512,-0.25,1.41,1.17,2.79,3.59,2.53,1.19,1.85,1.56,2.47
199601,2.84,3.38,1.43,3.5,1.44,4.17,2.68,2.77,3.03,1.89
199602,2.08,1.79,2.89,0.8,1.26,2.11,1.7,1,2.4,0.85
199603,0.27,0.09,0.49,2.26,2.17,0.16,2.77,1.32,2.66,2.64
199604,3.37,2.01,6.07,1.04,2.61,1.15,0.46,-0.64,0.32,1.79
199605,4.44,4.41,2.04,0.56,1.2,0.7,2.39,2.63,2.89,2.81
199606,-0.55,-0.01,-1.2,0.05,-0.1,-0.34,-1.53,0.88,-1.68,-2.7
199607,-6.46,-6.57,-4.97,-5.31,-4.36,-2.59,-4.05,-4.62,-5.61,-4.51
199608,3.19,1.62,2.31,3.6,3.48,5.37,3.02,4.31,3.22,4.04
199609,7.93,5.91,5.2,3.8,3.67,4.93,3.66,3.32,3.49,0.74
199610,-0.55,1.03,0.89,1.61,2.86,4.28,3.23,4.38,3.71,4.12
199611,6.17,7.87,6.19,6.78,5.27,10.02,7.48,6.74,5.66,7.47
199612,-2.88,-0.86,-0.31,0.02,-0.88,-2.24,-0.07,-0.86,-0.44,-0.62
199701,7.97,5.57,5.15,5.13,4.25,4.84,3.06,4.53,3.77,4.06
199702,-1.41,0.6,-0.75,-0.45,-0.17,0.49,2.95,1.9,2.54,2.85
199703,-6.86,-4.7,-5.01,-0.62,-1.45,-4.22,-5.01,-3.76,-4.6,-3.82
199704,8.6,4.47,2.93,3.04,3.27,5.59,2.96,3.19,1.71,3.27
199705,8.29,6.18,7.8,7.19,6.24,5.27,5.63,7.11,7.48,5.43
199706,4.88,3.19,3.87,3.48,4.74,5.51,4.89,4.73,4.75,2.17
199707,6.98,8.94,6.03,9.11,9.54,7.95,6.22,6.8,8.03,7.84
199708,-5.79,-5.34,-2.87,-2.19,-4.36,-2.51,-3.84,-0.99,-1.54,-0.01
199709,4.89,5.74,6.2,5.15,6.45,6.24,6.77,6.75,5.86,6.84
199710,-2.56,-4.02,-3.48,-4.98,-3.78,-2.22,-2.97,-1.74,-3.16,-3.64
199711,3.88,4.51,5.76,1.84,2.24,3.2,3.57,3.62,3.59,-0.65
199712,0.31,1.51,2.42,0.28,2.73,3.98,3.92,3.55,3.57,3.79
199801,3.39,2.7,1.41,-2.39,-2.96,-3.05,-0.8,-1.01,-0.26,1.64
199802,7.96,6.73,5.48,7.82,9.26,7.51,7.47,5.97,7.08,10.21
199803,3.97,5.45,5.96,4.05,5.91,4.4,6.77,4.84,6.43,7.49
199804,0.49,2.06,0.49,2.73,1.4,1.17,1.18,0.51,1.31,1.71
199805,-2.96,-3.08,-1.68,-2.84,-2.82,-3.57,-2.02,-1.3,-0.54,3.77
199806,8.09,4.55,2.06,-0.18,2.69,0.67,2.55,1.2,0.5,2.93
199807,-1.34,-0.15,-0.53,-3.56,-4.42,-3.04,-4.44,-6.42,-3.52,-1.82
199808,-14.56,-13.89,-14.37,-21.2,-18.41,-16.07,-14.89,-11.73,-14.37,-17.86
199809,8.78,7.95,5.55,2.8,4.39,6.05,1.26,6.16,6.79,4.4
199810,7.09,8.44,8.58,9.54,7.36,6.99,6.86,3.77,5.41,5.32
199811,7.75,7.58,5.55,7.32,3.61,5.04,5.41,3.88,4.61,5.97
199812,9.62,8.87,5.67,1.03,0.04,4.87,1.71,2.35,3.87,4.25
199901,6.36,4.67,2.68,1.89,-2.44,0.89,0.34,-3.11,0.61,6.43
199902,-5.13,-4.78,-3.24,-1.81,-0.03,-0.06,-2.41,-4.09,-3.17,-4.54
199903,6.01,1.72,1.36,2.62,5.34,3.64,3.05,1.08,-1.11,3.16
199904,-1.45,4.48,10.07,7.95,10.39,5.81,8.22,8.6,7.67,5.22
199905,-2.98,-3.4,0.06,-0.75,-1.81,-0.11,0.31,2.4,0.64,-0.84
199906,6.81,6.67,6.1,3.9,2.52,3.21,1.23,1.36,1.72,1.4
199907,-3.58,-1.29,-2.96,-3.84,-3.61,-3.28,-1.25,-3.39,-3.97,-2.12
199908,2.05,-3.4,-3.64,-4.04,-3.21,-1.42,-3.58,-3.57,-1.15,-3.69
199909,-1.88,-0.89,-3.03,-2.67,-4.45,-6.93,-7.15,-4.83,-4.66,-3.05
199910,7.33,3.82,7.84,9.55,4.88,5.4,2.34,1.01,3.19,0.57
199911,4.98,5.86,0.91,-1.81,-2.65,-2.53,-3.89,0.84,2.91,1.22
199912,10.28,6.13,4.78,0.43,1.52,2.12,2.23,5.13,2.79,5.83
200001,-5.64,-2.15,-5.27,0.26,-5.22,-3.73,-4.62,-4.49,-3.33,-3.44
200002,3.56,1.97,-2.23,-2.72,-6.39,-5.2,-3.98,3.72,0.23,1.68
200003,7.29,6.94,9.27,10.56,9.59,8.53,12.18,4.91,8.21,7.89
200004,-5.58,-3.27,-3.35,-3.74,1.34,2.83,0.89,-0.78,2.82,-5.6
200005,-3.73,-5.3,-1.88,2.16,4.79,-0.94,-0.07,-3.04,-3.39,-0.94
200006,8.51,0.72,-0.97,-4.08,-5.65,-4.21,-4.03,-1.47,-1.21,1.98
200007,-5.04,1.54,-0.93,1.06,4.78,4.05,5.69,4.4,2.86,0.84
200008,8.14,6.68,6.6,8.59,9.18,6.79,3.29,6.53,9.79,6.09
200009,-8.32,-0.61,-3.21,-0.83,1.58,4.17,4.92,2.5,-2.07,-4.48
200010,-3.91,0.93,0.6,2.57,-3.66,0.38,0.56,1.67,-0.14,2.05
200011,-13.26,-6.13,-6.73,-2.49,-6.65,0.68,-1.02,-0.6,-3.23,-3.66
200012,-2.68,2.81,8.69,8.55,7.57,9.93,8.29,10.88,7.47,5.14
200101,4.84,1.35,4.34,0.96,8.04,-4.33,0.25,-1.09,3.55,8.67
200102,-14.75,-6.59,-3.58,-2.01,-2.07,1.76,2.03,0.58,1.49,1.73
